Filename,Building Name,Alternative Name,Built,Razed,Coordinates,Photograph Date,Building Facts,Photo Description,Metadata tags,Caption,Sources,Parent Work,our notes: https://newspaper.library.tamu.edu/lccn/sn86088544/1931-11-25/ed-1/seq-1/#words=Veterinary+Hospital,"Legend: Red=Cut?, Orange=Needs better scan, Yellow=Needs more information",Ark,Originating Image,Mark Note
Bell Building 3.tif,Bell Building,U.S. Department of Agriculture,1942,2014,"30.615802197402747, -96.34755621873339",ca 1944,"The Bell Building was built in 1942 at a cost of $293, 285.82 and razed 2014. An office building, it was only the second building on campus after Austin Hall to be oriented with the compass, facing almost due west. Originally built to house the state offices of the Agricultural Adjustment Administration, it later housed various agencies of the U. S. Department of Agriculture.",This is a photograph of the Bell Building.,,,,,,,https://n2t.net/ark:/81423/d2189g,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjMvcGFnZXMvcGFnZV8wL2ZpbGVzL0JlbGwlMjBCdWlsZGluZyUyMDMudGlm/full/full/0/default.jpg,
Beutal 1.tif,Beutel Health Center,University Health Services,1973,Present,"30.615669624752112, -96.34292211655949",1974,"The Beutel Health Center was built in 1974. The center is named after Albert P. Beutel, member of the Board of Directors from 1963 to 1969, and vice president from 1969 to 1974. ","This is a photograph of the Beutel Health Center under construction, with the Academic Building in the background.",,,,,,,https://n2t.net/ark:/81423/d2wg7j,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjQvcGFnZXMvcGFnZV8wL2ZpbGVzL0JldXRhbCUyMDEudGlm/full/full/0/default.jpg,
Beutal 3.tif,Beutel Health Center,University Health Services,1973,Present,"30.615669624752112, -96.34292211655949",1974,"The Beutel Health Center was built in 1974. The center is named after Albert P. Beutel, member of the Board of Directors from 1963 to 1969, and vice president from 1969 to 1974. ",This is a photograph of the Beutel Health Center. ,,,,,,,https://n2t.net/ark:/81423/d2rs48,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjUvcGFnZXMvcGFnZV8wL2ZpbGVzL0JldXRhbCUyMDMudGlm/full/full/0/default.jpg,
Beutal 79.tif,Beutel Health Center,University Health Services,1973,Present,"30.615669624752112, -96.34292211655949",ca 1974,"The Beutel Health Center was built in 1974. The center is named after Albert P. Beutel, member of the Board of Directors from 1963 to 1969, and vice president from 1969 to 1974. ",This is a photograph of the Beutel Health Center. ,,,,,,,https://n2t.net/ark:/81423/d2n02n,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjYvcGFnZXMvcGFnZV8wL2ZpbGVzL0JldXRhbCUyMDc5LnRpZg==/full/full/0/default.jpg,
Bioengineering Research Lab 1.tif,Bioengineering Research Lab,,,,,,,,,,,,,,https://n2t.net/ark:/81423/d2h90r,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjcvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jpb2VuZ2luZWVyaW5nJTIwUmVzZWFyY2glMjBMYWIlMjAxLnRpZg==/full/full/0/default.jpg,
Biological Sciences 1.tif,Biological Sciences Building,,1950,Present,"30.615882465993376, -96.33935951534178",ca 1950,"The Biological Sciences Building was originally built in 1950 at a cost of $602,477.44. An addition was completed in 1967. ",This is a photograph of the Biological Sciences Building East,,,,,,,https://n2t.net/ark:/81423/d2cg7w,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjgvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jpb2xvZ2ljYWwlMjBTY2llbmNlcyUyMDEudGlm/full/full/0/default.jpg,
Biological Sciences 2.tif,Biological Sciences Building,,1950,Present,"30.615882465993376, -96.33935951534178",ca 1950,"The Biological Sciences Building was originally built in 1950 at a cost of $602,477.44. An addition was completed in 1967. ",This is a photograph of the Biological Sciences Building East under construction.,,,,,,,https://n2t.net/ark:/81423/d27s50,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMjkvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jpb2xvZ2ljYWwlMjBTY2llbmNlcyUyMDIudGlm/full/full/0/default.jpg,
2846446212_ea446c2be4_o.jpg,Bizzell Hall,,1918,2017,"30.614170276709736, -96.34130296084979",,"Bizzell Hall was erected in 1918 at a cost of $90,862.74 and demolished in 2017. Designed by College Architect Rolland Adelsperger, it was originally built as a dormitory and later used to house various offices. It was named in honor of W. B. Bizzell, president of the College from 1914 to 1925.",,,Front facade of Bizzell with students,1918-2017,,This is Bizzell 8,,https://n2t.net/ark:/81423/d24020,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzAvcGFnZXMvcGFnZV8wL2ZpbGVzLzI4NDY0NDYyMTJfZWE0NDZjMmJlNF9vLmpwZw==/full/full/0/default.jpg,
2845612265_9bbbeacecf_o.jpg,Bizzell Hall,,1918,2017,"30.614170276709736, -96.34130296084979",,"Bizzell Hall was erected in 1918 at a cost of $90,862.74 and demolished in 2017. Designed by College Architect Rolland Adelsperger, it was originally built as a dormitory and later used to house various offices. It was named in honor of W. B. Bizzell, president of the College from 1914 to 1925.",,,Front facade of Bizzell Hall,1918-2017,,This is Bizzell 3,,https://n2t.net/ark:/81423/d20903,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzEvcGFnZXMvcGFnZV8wL2ZpbGVzLzI4NDU2MTIyNjVfOWJiYmVhY2VjZl9vLmpwZw==/full/full/0/default.jpg,
Bizzell 2.tif,Bizzell Hall,,1918,2017,"30.614170276709736, -96.34130296084979",ca 1925,"Bizzell Hall was erected in 1918 at a cost of $90,862.74 and demolished in 2017. Designed by College Architect Rolland Adelsperger, it was originally built as a dormitory and later used to house various offices. It was named in honor of W. B. Bizzell, president of the College from 1914 to 1925.",This is a photograph of Bizzell Hall.,,,,,,,https://n2t.net/ark:/81423/d2vg8m,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzIvcGFnZXMvcGFnZV8wL2ZpbGVzL0JpenplbGwlMjAyLnRpZg==/full/full/0/default.jpg,
Bizzell 3.tif,Bizzell Hall,,1918,2017,"30.614170276709736, -96.34130296084979",ca 1920,"Bizzell Hall was erected in 1918 at a cost of $90,862.74 and demolished in 2017. Designed by College Architect Rolland Adelsperger, it was originally built as a dormitory and later used to house various offices. It was named in honor of W. B. Bizzell, president of the College from 1914 to 1925.",This is a photograph of Bizzell Hall. The building to the right of Bizzell Hall is Guion Hall.,,,,,,,https://n2t.net/ark:/81423/d2qs4z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzMvcGFnZXMvcGFnZV8wL2ZpbGVzL0JpenplbGwlMjAzLnRpZg==/full/full/0/default.jpg,
Bizzell 8.tif,Bizzell Hall,,1918,2017,"30.614170276709736, -96.34130296084979",ca 1935,"Bizzell Hall was erected in 1918 at a cost of $90,862.74 and demolished in 2017. Designed by College Architect Rolland Adelsperger, it was originally built as a dormitory and later used to house various offices. It was named in honor of W. B. Bizzell, president of the College from 1914 to 1925.",This is a photograph of Bizzell Hall with students in front. The building to the left of Bizzell is Goodwin Hall and to the right of Bizzell is Hart Hall.,,,,,,,https://n2t.net/ark:/81423/d2m03q,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzQvcGFnZXMvcGFnZV8wL2ZpbGVzL0JpenplbGwlMjA4LnRpZg==/full/full/0/default.jpg,
Blocker 3.tif,Blocker Building,,1981,Present,"30.61950739870471, -96.3420850202925",ca 1982,"The Blocker Building was erected in 1981. Initally known as the Academic and Agency Building when it opened in 1981, it was dedicated in 1983 to John R. Blocker '45, former member of the Texas A&M University Board of Regents. ",This is a photograph of Blocker with the O&M Building to the left.,,,,,,,https://n2t.net/ark:/81423/d2g89h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzUvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jsb2NrZXIlMjAzLnRpZg==/full/full/0/default.jpg,
Blocker 5.tif,Blocker Building,,1981,Present,"30.61950739870471, -96.3420850202925",ca 1982,"The Blocker Building was erected in 1981. Initally known as the Academic and Agency Building when it opened in 1981, it was dedicated in 1983 to John R. Blocker '45, former member of the Texas A&M University Board of Regents. ",This is a photograph of the Blocker building. ,,,,,,,https://n2t.net/ark:/81423/d2bg8z,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzYvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jsb2NrZXIlMjA1LnRpZg==/full/full/0/default.jpg,
Blocker 7.tif,Blocker Building,,1981,Present,"30.61950739870471, -96.3420850202925",ca 1990,"The Blocker Building was erected in 1981. Initally known as the Academic and Agency Building when it opened in 1981, it was dedicated in 1983 to John R. Blocker '45, former member of the Texas A&M University Board of Regents. ",This is a photograph of the Blocker building. ,,,,,,,https://n2t.net/ark:/81423/d26s49,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzcvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jsb2NrZXIlMjA3LnRpZg==/full/full/0/default.jpg,
Board of Directors House 1.tif,Board of Director's House,,1912,1979,"30.61730598371181, -96.34448131151868",1979,The Board of Director's House was built in 1912 and destroyed by fire in 1979.,This is a photograph of the Board of Director's House after the fire.,,,https://opendoc.cstx.gov/WeblinkPublic/DocView.aspx?id=62840&dbid=0&repo=DOCUMENT-SERVER&cr=1,,,,https://n2t.net/ark:/81423/d2331b,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzgvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvYXJkJTIwb2YlMjBEaXJlY3RvcnMlMjBIb3VzZSUyMDEudGlm/full/full/0/default.jpg,
Board of Directors House 2.tif,Board of Director's House,,1912,1979,"30.61730598371181, -96.34448131151868",1979,The Board of Directors' House was built in 1912 and destroyed by fire in 1979.,This is a photograph of the Board of Director's House after the fire. There is a fire truck and firefighters in the photo.,,,,,,,https://n2t.net/ark:/81423/d2z89v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMzkvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvYXJkJTIwb2YlMjBEaXJlY3RvcnMlMjBIb3VzZSUyMDIudGlm/full/full/0/default.jpg,
Board of Directors House 4.tif,Board of Director's House,,1912,1979,"30.61730598371181, -96.34448131151868",ca 1960s,The Board of Directors' House was built in 1912 and destroyed by fire in 1979.,This is a color photograph of the Board of Director's House.,,,,,,,https://n2t.net/ark:/81423/d2tk6k,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDAvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvYXJkJTIwb2YlMjBEaXJlY3RvcnMlMjBIb3VzZSUyMDQudGlm/full/full/0/default.jpg,
2846904190_ecdd25b8d3_o.jpg,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,Front view of Bolton Hall with students,1912-present; was originally the Mechanical and Electrical Engineering Building until renamed after Frank C. Bolton in 1939.,,This is Bolton 10,,https://n2t.net/ark:/81423/d2ps4n,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDEvcGFnZXMvcGFnZV8wL2ZpbGVzLzI4NDY5MDQxOTBfZWNkZDI1YjhkM19vLmpwZw==/full/full/0/default.jpg,
2846893424_6544eb758a_o.jpg,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,Front view of Bolton Hall with labels,1912-present; was originally the Mechanical and Electrical Engineering Building until renamed after Frank C. Bolton in 1939.,,This is Bolton 2,,https://n2t.net/ark:/81423/d2k322,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDIvcGFnZXMvcGFnZV8wL2ZpbGVzLzI4NDY4OTM0MjRfNjU0NGViNzU4YV9vLmpwZw==/full/full/0/default.jpg,
Bolton Hall 1.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,,,,,,https://n2t.net/ark:/81423/d2f896,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDMvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjAxLnRpZg==/full/full/0/default.jpg,
Bolton Hall 2.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1918,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",This is a photograph of Bolton Hall.,,,,,,,https://n2t.net/ark:/81423/d29k79,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDQvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjAyLnRpZg==/full/full/0/default.jpg,
Bolton Hall 5.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1918,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",This is a photograph of Bolton Hall.,,,,,,,https://n2t.net/ark:/81423/d25s40,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDUvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjA1LnRpZg==/full/full/0/default.jpg,
Nagle Hall 5.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1950,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,,,,,,https://n2t.net/ark:/81423/d2f91h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81MzQvcGFnZXMvcGFnZV8wL2ZpbGVzL05hZ2xlJTIwSGFsbCUyMDUudGlm/full/full/0/default.jpg,
Bolton Hall 6.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1918,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",This is a photograph of Bolton Hall. To the right of Bolton Hall is Ross Hall and IDK. To the left of Bolton Hall is Sbisa Dining Hall.,,,,,,,https://n2t.net/ark:/81423/d2232d,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDYvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjA2LnRpZg==/full/full/0/default.jpg,
Bolton Hall 7.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1925,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",This is a photograph of Bolton Hall.,,,,,,,https://n2t.net/ark:/81423/d2x89j,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDcvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjA3LnRpZg==/full/full/0/default.jpg,
Bolton Hall 8.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",ca 1925,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,,,,,,https://n2t.net/ark:/81423/d2sk68,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDgvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjA4LnRpZg==/full/full/0/default.jpg,
Bolton Hall 10.tif,Bolton Hall,Electrical Engineering Building,1912,Present,"30.616294099254763, -96.34158515335659",1919,"Bolton Hall, formerly known as the Electrical Engineering Building, was erected in 1912 at a cost of $75,000. Designed by College Architect F. E. Giesecke, it was later named in honor of Frank. C. Bolton, who served as President of the College from 1948-50. It was from Bolton Hall that the first play-by-play reporting of a football game in history was broadcast via radio using Morse code and series of abbreviations in 1921.",,,,,,,,https://n2t.net/ark:/81423/d2ns5q,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xNDkvcGFnZXMvcGFnZV8wL2ZpbGVzL0JvbHRvbiUyMEhhbGwlMjAxMC50aWY=/full/full/0/default.jpg,
